id;character;origin_dialogue;translated_dialogue
CACS005CO;CO;Well, go put it back!;
CADY000RA;RA;Find 'em yet?;
CACS007RA;RA;Hey, Coach. Where IS the G--;
CACS008CO;CO;Don't you know how to use your map?;
CACS009RA;RA;Right! Yes! Sorry!;
CAZE003TO;TO;Press /JournalButton/ to access JOURNAL and MAP.;
CACS011RA;RA;Hey, if you have one of these buttons too, we could play tiddlywinks.;
CACS012CO;CO;If I had one of those buttons, I could kill you with it in six seconds.;
CACT000VE;VE;I'm hunting the most dangerous prey of all. ;
CACT001VE;VE;MAN.;
CACU000RA;RA;This button look familiar to you?;
CACU001VE;VE;Oh, man. That's from the Geodesic Psychoisolation Chamber. That reminds me of this time I was stuck in there for three days straight. The first ten minutes weren't bad, but then the second five were pretty scary. I was delirious for the three after that. And then--;
CACU002RA;RA;Hey, I think I see Elka over there!;
CACU003VE;VE;Where?;
CACV000RA;RA;I think this button is a clue to the location of Sasha Nein's secret lab.;
CACV001NI;NI;Really? Hang on. I'll use my power of Clairvoyance on it to see if he's got any ladies in there.;
CACV002NI;NI;Nope. Just Maloof. And he's crying. I've heard that's what happens to kids who go for Sasha's advanced training too early.;
CACX000RA;RA;Hey, Dogen! I got a secret for you.;
CACX001RA;RA;(...whisper-whisper...);
CACX002RA;RA;...Nils...;
CACX004EL;EL;Hey, not fair! Whispering is so rude!;
CACX005EL;EL;What did he tell you, Dogen?;
CACY000RA;RA;Hey, look at this button I found on Nils' bunk.;
CACY001RA;RA;It looks like it came off a girl's dress.;
CACY003EL;EL;I don't care.;
CACY004RA;RA;Looks like it was just torn off by force!;
CACY005RA;RA;It's got little teeth marks on it!;
CACY006EL;EL;GET THAT THING OUT OF MY FACE BEFORE I SHOVE IT IN YOUR EYE SOCKET AND SEW IT TO YOUR BRAIN!;
CACY007DO;DO;Nils kisses girls on the mouth and likes it.;
CACY008EL;EL;Why don't you just take off your hat and kill me, Dogen?;
CACY009DO;DO;I dunno.;
CACZ000RA;RA;But I need to get to Sasha Nein's secret lab!;
CADA000RA;RA;Where'd you get your clothes? Because my sister, she's kind of fat and she has so much trouble finding good stuff.;
CADA001KI;KI;WHAT?;
CADA002RA;RA;I said, do you know where Sasha's secret lab is?;
CADA003FA;FA;Why don't you go talk to someone who likes you, and leave us alone?;
CADB000RA;RA;Hey, look. I got a button. Can I join your little craft club?;
CADB001FA;FA;Hey, look. I got an ugly face. Can I join your ugly club?;
CADB002KI;KI;Uh, Franke. Let me handle the insults, okay?;
CADB003KI;KI;Hey, look! My Dad's poor and I was raised in the circus. Can I join the Psychonauts?;
CADB005FA;FA;Dang, Kitty. You're the best!;
CADB006RA;RA;Hey, look. I got a button. Everybody says you guys suck.;
CADC000RA;RA;Hey, I got this button from Sasha Nein, and I have to give it back. Do you know where his secret lab is?;
CADC001MH;MH;Do not know. Why not ask foxy girlfriend over there?;
CADC002RA;RA;Again with the girlfriend thing. Listen--;
CADC003MH;MH;Hey, just kidding. Mikhail know women good for only one thing!;
CADC005MH;MH;Unless have skinny arms like your girlfriend. Then out of luck.;
CADD000RA;RA;Hey, who is that?;
CADD001MF;MF;Raz is that you? It's me! Maloof!;
CADD002RA;RA;Hang on, buddy. Give me a sec to pop this tin can.;
CADD003MF;MF;Thanks! I thought I was going to have to eat my own arm.;
CADD004RA;RA;Okay, this is dumb. There's no way I can break open that big, steel hut with this little button.;
CADE000RA;RA;Hey, Lili. Do you know where Sasha Nein's secret lab is? ;
CADE001LI;LI;Secret? It's printed on your map, duh!;
CADE002RA;RA;Oh, I knew that. I was just curious if YOU knew where Sasha Nein's lab was.;
CADE003RA;RA;Because I do.;
CADE004LI;LI;Uh-huh.;
CAZE004TO;TO;Press /JournalButton/ to view JOURNAL and MAP.;
CADE006RA;RA;Want to measure my wrist? Just in case.;
CADE007LI;LI;Mm, no.;
CADF000RA;RA;Hey, if you were going to make a friendship bracelet, you could maybe use this button here.;
CADF001LI;LI;Why? So you could unbutton it and take it off when you got tired of being friends with me? ;
CADF002RA;RA;Who said you were making it for me?;
CADF003LI;LI;Uhhh--;
CADF004LI;LI;You know, if you were going to shut up, you could use that button on your lip. How about that?;
CADF005RA;RA;Jeez.;
CADG000CM;CM;Ah ha ha!;
CADG001CF;CF;Ow ha ah!;
CADG002CM;CM;Look who's still punching!;
CADG003RA;RA;Oh god. What have I done?;
CADH000RA;RA;Hey! I'll bet you can't write a cheer about this red button.;
CADH001CM;CM;Wanna bet? ;
CADH002CF;CF;You're on!;
CADH003CM;CM;Red button is the best!;
CADH004CF;CF;It fastens up my vest!;
CADH005CM;CM;If it breaks like the rest,;
CADH006CF;CF;The boys will see my chest!;
CADI000JT;JT;Hey, you're that new kid, ain't ya?;
CADI001RA;RA;Well, I'm doing some advanced training right now as a matter of fact, so I don't think "New Kid" is really a name that you want to get too used to saying.;
CADI002CP;CP;Hold on there. You're not doing Sasha Nein's advanced training that he does in his secret, underground lab are you?;
CADI003CP;CP;Hidden deep within the iron walls of the GPC where no one can hear you screaming?;
CADI004RA;RA;Why, yes I am.;
CADI005JT;JT;Sakes alive!;
CADI006CP;CP;Well, nice knowing you.;
CADJ000RA;RA;Hey, I brought you a new guitar pick. Look.;
CADJ001JT;JT;Aw, quit foolin'. That's just a button you took from the GPC across the creek.;
CADJ002CP;CP;Probably radioactive.;
CADJ003JT;JT;Dang! Git that outta here!;
CADL000RA;RA;Hey, look, Chloe. I found a tiny, red space ship.;
CADL001CH;CH;Nice fake Trynaxian Cruiser, Raz. But if you'd done even the most basic research, you'd know that real Trynaxian Cruisers have SIX viewports on top, not four.;
CADL002RA;RA;Well I guess you just haven't seen THIS YEAR'S Trynaxian Cruiser then.;
CADL003CH;CH;The Trynaxian galaxy exploded 400 years ago.;
CADL004RA;RA;Oh my god. This must be really valuable then. ;
CADN000BZ;BZ;HEY!;
CADN001BN;BN;Ay!;
CADP000RA;RA;Hey, check out this weird button!;
CADP001BZ;BZ;Gah! No! Don't put me back in there! Please! I'll be good!;
CADP002BN;BN;Hey, boss! Boss! What's wrong?;
CADP003BZ;BZ;Uh, nothing. It's just, that button reminds me of a bad place. That's all. ;
CADP004BN;BN;You heard the man. Get that button outta here!;
CADQ000PH;PH;Why I oughtta...;
CADQ001QU;QU;Simmer down there, Phoebe. You promised Milla you wouldn't burn any more kids.;
CADQ002PH;PH;Grr. Okay.;
CADR000RA;RA;Hey, just pretend this is a lighter.;
CADR001RA;RA;It's red. ;
CADR002RA;RA;Pretty inspiring, eh?;
CADT000RA;RA;This mean anything to you?;
CADT001FO;FO;Ah yes. ;
CADT002RA;RA;So...?;
CADT003FO;FO;So? Sew red buttons on your underwear!;
CADT004RA;RA;What does that mean? How will that help me find Sasha's lab?;
CADT005FO;FO;How the heck do I know? It's just one of those things us old people like to say!;
CADU000RA;RA;What can I buy with this button?;
CADU001FO;FO;We only take arrowheads here, kid. ;
CADU002FO;FO;100% pure Psitanium arrowheads. Squeezed from the ground like magical pimples popped out of Mother Earth's own back.;
CADU003RA;RA;Ew.;
CADV000RA;RA;Okay, here's my Oarsman's Badge.;
CADV001FO;FO;I'm not THAT blind, you little rat. Now beat it until you get the real thing.;
CADW000RA;RA;Looks like you got that little patch of dirt pretty well raked.;
CADW001FO;FO;Shush! I'm lookin' for my contact lens!;
CADX000RA;RA;Hey, do you know where this button belongs?;
CADX001FO;FO;I know where it DOESN'T belong. It doesn't belong HERE in these off-limit woods! Just like you. Now g--;
CADX002FO;FO;Oh. Wait. That's from the GPC. It DOES belong down here in these off-limit woods. Hmmm.;
CADX003FO;FO;But you don't! So git!;
CADY001VE;VE;Well, I tracked Dogen into the forest, but his footprints just... disappeared.;
CADY002RA;RA;Really?;
CADY003VE;VE;Yeah, and I tried to tag Elka, but she punched me.;
CADY004VE;VE;I saw Milka run into this cave, so all I have to do now is wait.;
CADY005RA;RA;Why don't you just run in there?;
CADY006VE;VE;Never follow a snake into its hole, Raz. That is the code of the mongoose. The code of the hunter.;
CADY007RA;RA;How's it going Mongoose?;
CADY008VE;VE;Everything is falling into place. We're moving into the endgame.;
CADZ000RA;RA;Dogen!;
CADZ001RA;RA;Yeah, good idea. You rest here while I find your brains!;
CAEA000RA;RA;Hey, I didn't know you guys were friends.;
CAEA001MH;MH;Small Maloof and I have arrangement.;
CAEA002MH;MH;Instead of beating up bears, I get to beat up anyone who picks on Maloof.;
CAEA003RA;RA;What?;
CAEA004MH;MH;Unbelievable, no? And he's not even charging me.;
CAEA005MF;MF;A lot of things are going to change around here, Razputin.;
CAEA006MF;MF;A power shift. Some big figures will be going down. Some new stars rising. ;
CAEA007MF;MF;For the meek, justice. For the abusers of power, wedgies and Indian burns.;
CAEA008MF;MF;Choose your sides wisely.;
CAEB000RA;RA;Gah!;
CAEB001MH;MH;No one touch Maloof any more!;
CAEB002MF;MF;Mmm.;
CAEB003MF;MF;Let him go, Mikhail. He did me a favor once.;
CAEB004MF;MF;For that, he gets a one-day free ride.;
CAEB005MH;MH;You're lucky the boss is generous today.;
CAEB006RA;RA;Oof. Thanks.;
CAEC000RA;RA;(Gasp.);
CAEC001RA;RA;There she is!;
CAEC002MI;MI;And there you are, darling!;
CAEC003MI;MI;Don't worry, I got in contact with your father, and he's going to be here tomorrow to pick you up!;
CAEC004RA;RA;My... father?;
CAEC005MI;MI;Ooh, got to go! The race is starting!;
CAED000JT;JT;Care to give it a try?;
CAED001RA;RA;Okay...;
CAEE000BZ;BZ;What the?;
CAEE001RA;RA;Don't make me go get my fish friend again.;
CAEE002BZ;BZ;Pfff! I ain't afraid of no Lungfish. Come on and get me, stupid Lungfish.;
CAEE003BZ;BZ;Oooh! Look at me! I can breathe!;
CAEE004BZ;BZ;Big deal! So can I!;
CAEG000MI;MI;Don't be a stranger, darling.;
CAEG001RA;RA;Thank you, Agent Vodello. ;
CAEG002RA;RA;Now it's back to the lab to save Dogen.;
CAEG003MI;MI;Dogen's not in the lab, sweetie. He's watching TV in the lodge with the other children.;
CAEG004RA;RA;I meant the dream Dogen from my Brain Tumbler vision. If I can find out what's happening to him, maybe that would give me a clue about who stole real Dogen's brain.;
CAEG005MI;MI;Oh, I'm afraid he's just like that.;
CAEH000RA;RA;Excuse me, Agent Vodello?;
CAEH001MI;MI;Hello, darling. Are you back for another dance?;
CAEI000RA;RA;That's weird. Those guys just left all their stuff out here. Wonder what happened to them. ;
CAEL000RA;RA;What are you guys doing up here?;
CAEL001CF;CF;Oh, heyyyyyy Raz!;
CAEL002CM;CM;Didn't see you there!;
CAEL003CF;CF;We're just looking at the sunset!;
CAEL004CM;CM;(Shh! Just wait until he leaves.);
CAEL005RA;RA;It is a nice sunset, isn't it?;
CAEM000RA;RA;Hey, Bobby. Wasn't that great when I beat you in that Levitation race?;
CAEM001RA;RA;Hey, Bobby. Someone's stealing kids' brains!;
CAEM002BZ;BZ;Well in that case, you've got nothing to worry about.;
CAEM003BZ;BZ;Ah-ha-ha-ha!;
CAEM004RA;RA;Good one.;
CAEM005BZ;BZ;BECAUSE YOU GOT NO BRAINS!;
CAEM006RA;RA;Yeah.;
CAEM007RA;RA;Hey, Bobby--;
CAEM008BZ;BZ;Ah ha ha ha! No brains! Ha ha ha!;
CAEM009RA;RA;(Sigh.);
CAEN000RA;RA;Whoa, uh, Elton. I hope you're not waiting for me.;
CAEN001RA;RA;Oh, jeez. Sorry. Carry on, Sailor.;
CAEO000RA;RA;Admiral Cruller... ;
CAEO001RA;RA;That canoe... are you...;
CAEO002RA;RA;...in love with it?;
CAEO003FO;FO;What? No! I'm just checking it for psychic residue!;
CAEO004FO;FO;Some kind of fish has been tearing holes in our canoes, and I'm trying to pick up its scent.;
CAEO005FO;FO;(Ahh, don't worry now, baby. Nobody's ever going to hurt you again, I promise.);
CAEP000VE;VE;Wow. What an amazing story. ;
CAEP001VE;VE;I mean, that is a really, REALLY good story. And you know what the best part is?  ;
CAEP002VE;VE;I'm in it!;
CAEP003VE;VE;I'd better go write that whole thing down before we all get killed!;
CAEQ000VE;VE;Hey, when Franke gets re-brained, tell her I'm okay, and our date's still on, okay?;
CAEQ001VE;VE;I don't want her to worry.;
CAER000NI;NI;That is some crazy stuff, guys. I'm kind of glad I was out for most of it.;
CAER001NI;NI;Well, with the world ending and everything, I should probably go see what girls want to make out one last time.;
CAES000RA;RA;Wow, I never thought YOU two would get back together.;
CAES001EL;EL;I know! Isn't it just too romantic?;
CAES002EL;EL;I just hope James won't be too crushed.;
CAES003NI;NI;Shh. You promised--no talking.;
CAES004NI;NI;Kinda busy.;
CAET000EL;EL;Oh my god!;
CAET001RA;RA;I know!;
CAET002EL;EL;I mean, OH  MY GOD!;
CAET004EL;EL;NILS!!!;
CAEU000RA;RA;Um, he's still in the... uh... oh never mind.;
CAEV000DO;DO;...and so I'm really sorry for not believing you.;
CAEV001DO;DO;...right, yeah--that too. I should really not have blown so many of you up. I just get so confused sometimes.;
CAEW000MP;MP;Is Elton okay?;
CAEW001RA;RA;Yeah, he's waiting for you down by the docks.;
CAEW002MP;MP;Gotcha.;
CAEW003RA;RA;Hey, do you want to help us save the--;
CAEW004RA;RA;Typical.;
CAEX000RA;RA;Well, he'll be fully brained soon, I promise.;
CAEX001MP;MP;When he comes out, tell him I'm waiting for him down by the docks, okay?;
CAEY000EF;EF;Is Milka okay?;
CAEY001RA;RA;Yeah, she's waiting for you down by the docks.;
CAEY003RA;RA;Is making out all anyone thinks about in this place?;
CAEZ000RA;RA;Well, she'll be fully brained soon, I promise.;
CAEZ001EF;EF;Well, when she comes out, tell her I'm waiting for her down by the docks, okay?;
CAFA000KI;KI;Well, there's only one thing that can make this better:;
CAFA001KI;KI;Pedicure. See ya.;
CAFB000FA;FA;Well, I can tell you one thing.;
CAFB001FA;FA;My dad is NEVER going to send me to this camp again.;
CAFB002FA;FA;Where's Kitty? Never mind. I'll find her.;
CAFC000MH;MH;Well, if Brain Tank come after Mikhail, it will be sorry.;
CAFC001MH;MH;Better go find tiny boss, see what is plan.;
CAFD000MH;MH;Tell me, is tiny boss alive?;
CAFD001RA;RA;Yes, and he'll be getting his brain back really soon.;
CAFD002MH;MH;Ah, good. I take advantage of time off to find bear. ;
CAFE000MF;MF;Now wire the other end to the gas tank.;
CAFE001MF;MF;Oh, hello Razputin.;
CAFE002RA;RA;What are you guys doing?;
CAFE003MF;MF;Taking care of business. The fewer questions you ask, the better.;
CAFF000MF;MF;Sounds like it's time something bad happened to our fine Coach.;
CAFF001RA;RA;Well, let me tell you what our plan is--;
CAFF002MF;MF;Please. You have your plan. I have mine.;
CAFF003RA;RA;But--;
CAFF004MF;MF;Say no more.;
CAFG002RA;RA;Do away with yourselves?;
CAFH000CF;CF;O-M-G.  I feel so stupid for throwing myself off the roof now!;
CAFH001RA;RA;What? Why'd you throw yourself off the roof?;
CAFH002CF;CF;Because the poison didn't work!;
CAFH003CF;CF;Listen, I have to go. The world could use some major league cheering right about now!;
CAFI000JT;JT;Well shut mah mouth. I'd better go patrol the livin' quarters. Guard the womenfolk 'n' all.;
CAFI001JT;JT;Say, is my hombre walking around yet?;
CAFI002RA;RA;Not yet, but soon!;
CAFI003JT;JT;I just hope he forgives me for actin' like such a dang fool.;
CAFJ000RA;RA;Yep. He's free-range.;
CAFK000JT;JT;It's time to circle the wagons, partner. That's the best plan right now.;
CAFK001JT;JT;I'm busy patrollin' the homestead.;
CAFK002JT;JT;With my partner Chops ridin' shotgun!;
CAFL000JT;JT;I just wish Chops was here to ride shotgun!;
CAFM000CP;CP;You know, I'll bet if J.T. wasn't so distracted, this wouldn't have happened. ;
CAFM001CP;CP;He's probably with that prissy little show pony right now.;
CAFM002RA;RA;No, actually I think her mind's on other things at the moment.;
CAFM003CP;CP;Hm. Well maybe I'll go see what's up. One of us at least should be guarding the sleeping quarters.;
CAFN000CH;CH;Okay, here's the plan. I'm going to get on the Coach's radio, and call for help.;
CAFN001RA;RA;See, now, that's an excellent idea! Why can't everyone be so helpful?;
CAFN002CH;CH;Yeah, I modified the antenna so now it broadcasts straight into outer space!;
CAFN003RA;RA;Oh man.;
CAFO000RA;RA;...yes, and because you got your brain stolen and I didn't, yes. I do. I think I'm better than you.;
CAFO001BZ;BZ;Ah ha! I knew it! ;
CAFO002BZ;BZ;Well, you're wrong!;
CAFO003BZ;BZ;Have fun dying!;
CAFP000BN;BN;Hmm. So does the Coach... does he have an evil sidekick?;
CAFP001BN;BN;A yes man, or a lickspittle?;
CAFP002BN;BN;Anything?;
CAFP003RA;RA;Not sure. Why?;
CAFP004BN;BN;Uh, no reason. Bye!;
CAFQ000PH;PH;Oh, man. I just want to burn that Coach!;
CAFQ001PH;PH;Hey, where's Quentin?;
CAFR000RA;RA;We're going to be re-braining him really soon.;
CAFR001PH;PH;I have to go hit something. Tell him I went to go hit stuff, okay?;
CAFS000RA;RA;He's waiting for you at band practice.;
CAFS001PH;PH;He better not be painting the wrong band name on my drums again!;
CAFT000QU;QU;Wow. That is so not chill.;
CAFT001QU;QU;Hey, where's Phoebe?;
CAFT002RA;RA;We're gonna be re-braining her really soon.;
CAFT003QU;QU;Well, when she comes out, she's going to want to hit stuff. I'd better go wait by her drums.;
CAFU000RA;RA;She's waiting for you at band practice.;
CAFU001QU;QU;Awesome. Okay, check you out later, my bros.;
CAFV000FO;FO;Listen, you gotta help. You gotta kill me, son. I can't take the cheering anymore. ;
CAFV001RA;RA;I'm sorry I put their brains back. Maybe a bear will get them soon.;
CAFV002FO;FO;Maybe. If not, you gotta find my drain cleaner and pour it down my throat, okay?;
CAFW000RA;RA;Mr. Cruller, there's a big mess that you gotta help me clean up!;
CAFW001FO;FO;Really? Where? I'll get the jet!;
CAFW002RA;RA;People are missing, kids' brains have been stolen, Coach Oleander is trying to take over the world...;
CAFW003FO;FO;Aw psh! Not my kind of mess.;
CAFW004RA;RA;Won't you help?;
CAFW005FO;FO;I'm a janitor. Let me know when somebody drops a carton of eggs or something.;
CAFX000RA;RA;Admiral, sir! Did you hear that? The Hideous Hulking Lungfish of Lake Oblongata just kidnapped Lili!;
CAFX001FO;FO;LUNGFISH?!;
CAFX002FO;FO;So THAT'S what's been tearing up my canoes!;
CAFX003FO;FO;Well, I know just what to do!;
CAFX004RA;RA;You do? Great!;
CAFX005FO;FO;Yeah, I've got some lungfish-proof shellac. I'll just slap on a fresh coat, maybe two, and that's that!;
CAFX006RA;RA;Admiral, the monster is still out there, and Coach Oleander is trying to take over the world!;
CAFX007FO;FO;Ah, yes, the world is a crazy place, son. But don't worry.;
CAFX008FO;FO;The canoes are safe.;
CAFY000RA;RA;Mr. Cruller, you gotta help! Kids are getting kidnapped, and everyone's missing, and their brains are stolen, and I think the Coach is trying to take over the world with Psychically-armed death tanks!;
CAFY001FO;FO;Well, now you see what happens when you go to parts of the forest that are off limits? ;
CAFY002FO;FO;I'm a Ranger. I've got enough problems wrangling these leaves! Now git!;
CAFZ000DO;DO;Wow, I guess that's what those squirrels were trying to tell me.;
CAFZ001RA;RA;Huh?;
CAFZ002DO;DO;They kept saying, "The tiny man is going to kill everyone.";
CAFZ003DO;DO;I thought they were talking about me!;
CAFZ004DO;DO;Oh man. I have to go apologize.;
CADD005RA;RA;Hmm. Looks like one of the buttons is missing.;
CADD006RA;RA;Call me crazy, but I have a weird feeling that the button Sasha gave me goes here.;
CADD007RA;RA;Heh heh heh.;
CAZE005TO;TO;Move RIGHT /Joystick/ to look around.;
CAGA000FO;FO;Okay, quick eye exam before we start.;
CAGA002FO;FO;Look over that way if you will. ;
CAGA004FO;FO;No, that way.;
CAGA005FO;FO;Look over there.;
CAGA006FO;FO;Over there.;
CAGA007FO;FO;Clocks a-tickin', Sonny!;
CAGA008RA;RA;Wow, what's that?;
CAGA009FO;FO;That's a PSI CHALLENGE MARKER. The staff scatters these all over the camp to test the students. Every one of these you find advances you a whole rank.;
CAGA010RA;RA;Ah ha...;
CAGA011FO;FO;Now, look up for me if you will.;
CAZE006TO;TO;Move right thumbstick [vertical joystick icon] to look up.;
CAGA013FO;FO;Up. Up there.;
CAGA014FO;FO;Come on.;
CAGA015FO;FO;You see where I'm pointing?;
CAGA016RA;RA;Hmmm�;
CAGA017FO;FO;Some of the old markers have fallen apart. You'll find bits of 'em flapping around loose.;
CAGA018FO;FO;If you find enough of these PSI CARDS, you can put 'em together to make a brand new Challenge Marker...;
CAGA019FO;FO;...But you have to buy a PSI CORE at the camp store to hold them together.;
CAGA020FO;FO;Keep ranking up and before you know it you'll be able to use brand new psychic powers. Stuff you didn't even know you could do. ;
CAGA021RA;RA;And then when do I become a Psychonaut? ;
CAGA022RA;RA;Because I have to do that before my dad shows up to take me home...;
CAGA023RA;RA;Hey, where'd he go?;
CAGA024RA;RA;That guy looked so familiar...;
CAGB000VE;VE;Hey, why are you trying to firestart me, Raz?;
CAGB001NI;NI;Don't be a dork. Go burn something else.;
CAGB002EL;EL;If you don't stop trying to burn me right now I am going to SCREAM!;
CAGB004MP;MP;Quit it!;
CAGB005KI;KI;Go burn someone who cares.;
CAGB006FA;FA;Stop trying to burn me, creep!;
CAGB007MH;MH;Thanks, but I am warm enough in my thick, Russian hat.;
CAGB008MF;MF;This burning choice you've made is a poor one, Razputin.;
CAGB009LI;LI;Is this how you tell girls you have a crush on them? It's annoying.;
CAGB010CM;CM;Right on, Raz! You learned firestarting! Good for you!;
CAGB011CF;CF;Hee hee hee! Yay! Firestarting practice! Woo!;
CAGB012JT;JT;Move along, little doggy. Nothin' to burn here.;
CAGB013CP;CP;Careful, eh? My hair goes up in flames and we're all goners.;
CAGB014CH;CH;Hm. Atmospheric changes in effect. Adjusting helmet thermostat.;
CAGB015BZ;BZ;Man, what is that smell?;
CAGB016BN;BN;My ears are burning. Kitty must be talking about me!;
CAGB017EF;EF;Oh man. I hope I don't get much hotter. That would be uncomfortable.;
CAGB018PH;PH;Oh no. Is my problem back? Have to calm down. Can't burn anything. Cannot burn anything!;
CAGB019QU;QU;Ooh, feels like Phoebe's having another flare up!;
CAGB020SA;SA;I'm sure you could find a more productive use for that skill, Razputin.;
CAGB021MI;MI;Please, this is polyester. I'm hot enough!;
CAGB022CO;CO;Save it for the battlefield, soldier.;
CAGC000VE;VE;Hey, put me down!;
CAGC001NI;NI;Drop me or I will drop you!;
CAGC002EL;EL;Hey! Grow up, Razputin!;
CAGC003DO;DO;I'm not supposed to get wild at camp!;
CAGC004MP;MP;Grrrr!;
CAGC005KI;KI;Hey, put me down or my dad will sue your whole family!;
CAGC006FA;FA;Put me down or Kitty's dad will sue your whole family!;
CAGC007MH;MH;Hm. Thanks for the boost. But no, still can see no bears from up here.;
CAGC008MF;MF;What are you trying to prove, Raz?;
CAGC009LI;LI;I'm going to be quiet and hope that you just go away.;
CAGC010CM;CM;Haha! Yay! Raz learned Telekinesis! Right on!;
CAGC011CF;CF;Wow, you're really good at Telekinesis, Raz! That's awesome!;
CAGC012JT;JT;Put me down partner or I'll show you what a good shot I am!;
CAGC013CP;CP;What's this all about, eh?;
CAGC014CH;CH;Finally! I'm being TAKEN! They've finally come for me! Hey! It's just you. PUT ME DOWN!;
CAGC015BZ;BZ;Oh, that was your fatal mistake. I hope you have a will.;
CAGC016BN;BN;Lemme down! Lemme down!;
CAGC017EF;EF;Okay, I really don't like being up this high.;
CAGC018PH;PH;Hey! Rrrrr! Enough! Hello! Put me down!;
CAGC019QU;QU;Hey, free airplane rides today! ;
CAGC020SA;SA;Impressive. Now release.;
CAGC021MI;MI;I was already floating Razputin. That's hardly a challenge.;
CAGC022FO;FO;Okay, that's funny. Now PUT ME DOWN.;
CAGC023CO;CO;What the--ha! That's some mind you got there, kid. If you want to keep it, I suggest you put me down.;
CAGD000VE;VE;Oooh-ooooh...;
CAGD020SA;SA;I am not so easily confused, Razputin.;
CAGD021MI;MI;There are other ways to meet girls, Razputin.;
CAGD023FO;FO;I told you them burgers ain't ready!;
CAGD024FO;FO;This part of the forest is off limits! Now git!;
CAGD025FO;FO;Stop starin' at my mops!;
CAGD026FO;FO;You will call me ADMIRAL, Sonny!;
CAGD027CO;CO;Oooh-ooooh... Mr. Bun, where you going? Ohhhh�;
CAGE000RA;RA;Hey can I buy some stuff?;
CAGE001FO;FO;Yeah, but hurry up. I don't want to burn my burgers. ;
GLZB013TO;TO;Dream Fluff;
CAGE003FO;FO;Mmmm. Dream Fluffs! Delicious, nutritious and cheap!;
CAGE004FO;FO;Each one is packed with concentrated mental health!;
CAGE005FO;FO;You shouldn't go anywhere without a pocket full of those!;
GLZB014TO;TO;PSI Core;
CAGE007FO;FO;Now you take that PSI CORE there...;
CAGE008FO;FO;Put it together with nine PSI CARDS, and you'll have yourself a brand new PSI Challenge Marker!;
CAGE009FO;FO;Which is worth a whole rank, you know.;
GLZB015TO;TO;Cobweb Duster;
GLZH019TO;TO;Rank requirement: 15;
CAGE012FO;FO;Oh that's my last Cobweb Duster.;
CAGE013FO;FO;Take that into someone's mind with ya, you can clean up!;
CAGE014FO;FO;They're happy to be rid of the webs, and you can turn them in for PSI Cards!;
GLZB016TO;TO;Dowsing Rod;
GLZH020TO;TO;Rank Requirement: 10;
CAGE017FO;FO;Now that Dowsing Rod will help you find arrowheads that are buried DEEP.;
CAGE018FO;FO;That's where all the really valuable ones are, you know. ;
CAGE019FO;FO;Find three or four deep deposits and that baby pays for itself.;
CAGE020FO;FO;It costs you money because it MAKES you money!;
GLZB017TO;TO;PSI Energy Colorizer;
GLZH021TO;TO;Rank Requirement: 40;
CAGE023FO;FO;Now with that, you can change the color of some of your PSI powers, like your Levitation Ball, and what have you and whatnot.;
CAGE024FO;FO;Well. kind of a vanity thing. In my day PSI powers were all gray and we thought that was grand. We were happy just to HAVE PSI powers. Ah, but you know kids these days.;
CAZB004TO;TO;Posters;
CAGE026FO;FO;Eh, got some posters here.;
CAGE027FO;FO;You can hang 'em in your cabin.;
CAGE028FO;FO;Makes it just like home!;
CAGE029RA;RA;Hey, can you put that on my tab?;
CAGE030FO;FO;Ah, sorry, mac. No can do. We only trade in hard, cold, Psitanium Arrowheads here.;
CAGE031FO;FO;If you don't have enough, why don't you run around outside a bit and dig some up?;
CAGE032FO;FO;Or crack open some mental vaults. Always something valuable in a vault!;
CAGE033RA;RA;I don't have enough arrowheads for that!;
CAGE034FO;FO;Well then, quit lookin' at it!;
CAGE035FO;FO;Ah, it doesn't look like you've got the rank you need there, kiddo.;
CAGE036FO;FO;And there's no excuse for that! Plenty of ways to get promoted around here!;
CAGE037FO;FO;Collecting mental figments and cobwebs helps you rank up. So does finding PSI challenge markers, or building them out of PSI cards and cores.;
CAGE038FO;FO;You also rank up when you sort people's emotional baggage, and if you want to skip a bunch of ranks at once, well you should talk to the camp Ranger about his Scavenger Hunt contest.;
CAGE039RA;RA;I don't have a high enough rank to buy that yet!;
CAGE040FO;FO;Not yet. But maybe in a few years.;
CAGE041RA;RA;I'll take it!;
CAGE042FO;FO;Alrighty then. ;
CAGE043FO;FO;Excellent choice!;
CAGE044FO;FO;Sold! To the big-headed kid with the gloves!;
CAGE045FO;FO;What else can I do you for?;
CAGE046RA;RA;That's it for now.;
CAGE047FO;FO;Alright. Go get more arrowheads and come on back.;
CAGE048FO;FO;Support your local merchants!;
CAGF000RA;RA;Oof! Hey...;
CAGF001BY;BY;Welcome to the Whispering Rocket Underground Rapid Transit System.;
CAGF002BY;BY;Would you like to go back to your private sanctuary now, Agent Cruller? Or... somewhere else?;
CAGF003BY;BY;Where would you like me to take you, Agent Cruller?;
CAGF004RA;RA;Take me to the Kids' Cabins area.;
CAGF005BY;BY;With pleasure.;
CAGF006RA;RA;Drop me outside the main lodge.;
CAGF007BY;BY;Oh, bring me back a burger this time, will you?;
CAGF008RA;RA;I'm headed for the parking lot.;
CAGF009BY;BY;I hope you're not leaving us, sir.;
CAGF010RA;RA;I want to go to the campfire area.;
